Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,description,pivot_id,has_pivots,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,portal_steps,has_code_blocks,code_block_count,code_languages,has_code_refs,code_ref_count
Models > Azure OpenAI in Foundry Models > Responses & chat completions,Prompt caching,openai/how-to/prompt-caching.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/prompt-caching.md,False,mbullwin,how-to,Learn how to use prompt caching with Azure OpenAI,,False,,False,True,False,0,,False,0,False,True,2,"json, none",False,0
Models > Azure OpenAI in Foundry Models > Responses & chat completions,Structured outputs,openai/how-to/structured-outputs.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/structured-outputs.md,False,mbullwin,how-to,Learn how to improve your model responses with structured outputs,structured-outputs,True,"programming-language-csharp, programming-language-python, programming-language-rest",False,True,False,0,,False,0,False,True,12,"json, none",False,0
Models > Azure OpenAI in Foundry Models > Responses & chat completions,Vision-enabled chats,openai/how-to/gpt-with-vision.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/gpt-with-vision.md,False,pafarley,how-to,"Learn how to use vision-enabled chat models in Azure OpenAI, including how to call the Chat Completion API and process images.",,False,,False,True,True,2,"python, rest",False,0,True,True,8,"json, none",False,0
Models > Azure OpenAI in Foundry Models > Responses & chat completions > Additional features,JSON mode,openai/how-to/json-mode.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/json-mode.md,False,mbullwin,how-to,Learn how to improve your chat completions with Azure OpenAI JSON mode,,False,,False,True,True,2,"python, powershell",False,0,False,True,10,"python, none, json, powershell-interactive, powershell, output",False,0
Models > Azure OpenAI in Foundry Models > Responses & chat completions > Additional features,Reproducible output,openai/how-to/reproducible-output.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/reproducible-output.md,False,mbullwin,how-to,Learn how to generate reproducible output (preview) with Azure OpenAI.,,False,,False,True,True,4,"pyton, powershell",False,0,False,True,14,"python, none, powershell-interactive, output, json",False,0
Models > Azure OpenAI in Foundry Models > Embeddings,Embeddings basics,openai/how-to/embeddings.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/embeddings.md,False,mbullwin,how-to,Learn how to generate embeddings with Azure OpenAI,,False,,False,True,True,4,"PowerShell, console, csharp, python-new",False,0,False,True,8,"console, none, python, csharp, powershell-interactive",False,0
Models > Azure OpenAI in Foundry Models > Embeddings,Getting started with embeddings,openai/tutorials/embeddings.md,https://learn.microsoft.com/azure/ai-foundry/openai/tutorials/embeddings.md,False,mbullwin,tutorial,Learn how to use Azure OpenAI's embeddings API for document search with the BillSum dataset,openai-embeddings,True,"programming-language-powershell, programming-language-python",False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models,Evaluation,openai/how-to/evaluations.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/evaluations.md,False,mbullwin,how-to,Learn how to use evaluations with Azure OpenAI,openai-fine-tuning,True,"programming-language-studio, programming-language-python, rest-api",False,True,True,2,"summarization-input, question-eval-input",True,13,False,True,10,"jsonl, none, text",False,0
Models > Azure OpenAI in Foundry Models > Image & video generation,Image generation,openai/how-to/dall-e.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/dall-e.md,False,pafarley,how-to,"Learn how to generate and edit images with image models, and learn about the configuration options that are available.",,False,,False,True,True,8,"dalle-3, gpt-image-1",False,0,False,True,22,"none, json",False,0
Models > Azure OpenAI in Foundry Models > Image & video generation,Video generation (preview),openai/concepts/video-generation.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/video-generation.md,False,pafarley,conceptual,"Learn about Sora, an AI model for generating realistic and imaginative video scenes from text instructions, including safety, limitations, and supported features.",,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models,Stored completions,openai/how-to/stored-completions.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/stored-completions.md,False,mbullwin,how-to,Learn how to use stored completions & distillation with Azure OpenAI,,False,,False,True,True,24,"python-secure, output, python-key, rest-api",True,8,True,True,62,"python, none, bash, json, cmd",False,0
Models > Azure OpenAI in Foundry Models > Concepts,Assistants,openai/concepts/assistants.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/assistants.md,False,aahi,conceptual,Learn about the concepts behind the Azure OpenAI Assistants API.,,False,,False,True,False,0,,True,1,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Abuse monitoring,openai/concepts/abuse-monitoring.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/abuse-monitoring.md,False,mbullwin,conceptual,Learn about the abuse monitoring capabilities of Azure OpenAI,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Audio,openai/concepts/audio.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/audio.md,False,eur,conceptual,Learn about the audio capabilities of Azure OpenAI.,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Model router,openai/concepts/model-router.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/model-router.md,False,pafarley,conceptual,Learn about the model router feature in Azure OpenAI in Azure AI Foundry Models.,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Content filtering overview,openai/concepts/content-filter.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-filter.md,False,pafarley,conceptual,Learn about the content filtering capabilities of Azure OpenAI.,,False,,False,True,False,0,,False,0,False,True,24,"json, none",False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Content filtering severity levels,openai/concepts/content-filter-severity-levels.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-filter-severity-levels.md,False,pafarley,conceptual,"Overview of risk categories for content filtering in Azure OpenAI, including hate, fairness, sexual, violence, and more.",,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Prompt shields,openai/concepts/content-filter-prompt-shields.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-filter-prompt-shields.md,False,pafarley,conceptual,"Learn about prompt shield content in Azure OpenAI, including user prompt attacks and indirect attack severity definitions.",,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Groundedness detection,openai/concepts/content-filter-groundedness.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-filter-groundedness.md,False,pafarley,conceptual,Learn about the groundedness detection filter in Azure OpenAI in Azure AI Foundry Models.,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Protected material detection,openai/concepts/content-filter-protected-material.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-filter-protected-material.md,False,pafarley,conceptual,Learn about the Protected Material Detection Filter for identifying and flagging known protected text and code content in large language model outputs.,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Content filter configurability,openai/concepts/content-filter-configurability.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-filter-configurability.md,False,pafarley,conceptual,"Learn about configurability options for content filtering in Azure OpenAI, including adjustable thresholds and severity levels.",,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Content filter annotations,openai/concepts/content-filter-annotations.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-filter-annotations.md,False,pafarley,conceptual,"Learn about annotations for content filtering in Azure OpenAI, including severity levels and optional models.",,False,,False,True,True,4,"python, python-new, powershell, javascrit",False,0,False,True,22,"python, none, json, javascript, powershell-interactive, output",False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Document embedding in prompts,openai/concepts/content-filter-document-embedding.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-filter-document-embedding.md,False,pafarley,conceptual,"Learn how to embed documents in prompts for Azure OpenAI, including JSON escaping and indirect attack detection.",,False,,False,True,False,0,,False,0,False,True,12,"json, none",False,0
Models > Azure OpenAI in Foundry Models > Concepts > Content filtering,Content streaming,openai/concepts/content-streaming.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-streaming.md,False,pafarley,conceptual,"Learn about content streaming options in Azure OpenAI, including default and asynchronous filtering modes, and their impact on latency and performance.",,False,,False,True,False,0,,False,0,False,True,10,"json, none",False,0
Models > Azure OpenAI in Foundry Models > Concepts,Default safety policies,openai/concepts/default-safety-policies.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/default-safety-policies.md,False,pafarley,conceptual,Learn about the default Guidelines & controls policies that Azure OpenAI uses to flag content and ensure responsible use of the service.,,False,,False,True,True,2,"dalle, gpt-image-1",False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Prompt transformations,openai/concepts/prompt-transformation.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/prompt-transformation.md,False,pafarley,conceptual,"Learn about the prompt transformation feature in Azure OpenAI DALL-E 3, how it works, and why it's necessary.",,False,,False,True,False,0,,True,2,False,True,2,"json, none",False,0
Models > Azure OpenAI in Foundry Models > Concepts,Customizing Large Language Models (LLMs),openai/concepts/customizing-llms.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/customizing-llms.md,False,mbullwin,conceptual,Learn more about the concepts behind customizing an LLM with Azure OpenAI.,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Embeddings,openai/concepts/understand-embeddings.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/understand-embeddings.md,False,mbullwin,tutorial,Learn more about how the Azure OpenAI embeddings API uses cosine similarity for document search and to measure similarity between texts.,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Fine-tuning,openai/concepts/fine-tuning-considerations.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/fine-tuning-considerations.md,False,mbullwin,conceptual,Learn more about what you should take into consideration before fine-tuning with Azure OpenAI,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Vision-enabled models,openai/concepts/gpt-with-vision.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/gpt-with-vision.md,False,pafarley,conceptual,"Learn concepts related to using images in your AI model chats, enabled through GPT-4 Turbo with Vision and other models.",,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Video generation (preview),openai/concepts/video-generation.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/video-generation.md,False,pafarley,conceptual,"Learn about Sora, an AI model for generating realistic and imaginative video scenes from text instructions, including safety, limitations, and supported features.",,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Red teaming large language models (LLMs),openai/concepts/red-teaming.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/red-teaming.md,False,mbullwin,conceptual,Learn about how red teaming and adversarial testing are an essential practice in the responsible development of systems and features using large language models (LLMs),,False,,False,True,False,0,,False,0,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Content credentials,openai/concepts/content-credentials.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/content-credentials.md,False,pafarley,conceptual,"Learn about the Content Credentials feature, which lets you verify that an image was generated by an AI model.",,False,,False,True,False,0,,True,1,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > Prompt engineering,Prompt engineering techniques,openai/concepts/prompt-engineering.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/prompt-engineering.md,False,mbullwin,conceptual,Learn how to use prompt engineering to optimize your work with Azure OpenAI.,,False,,False,True,True,2,"chat, completion",True,1,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > Prompt engineering,Image prompt engineering techniques,openai/concepts/gpt-4-v-prompt-engineering.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/gpt-4-v-prompt-engineering.md,False,pafarley,conceptual,Learn how to better engineer image prompts for vision-enabled chat models.,,False,,False,True,False,0,,True,13,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts > System messages,System message design,openai/concepts/advanced-prompt-engineering.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/advanced-prompt-engineering.md,False,mbullwin,conceptual,Learn about system message design,,False,,False,True,False,0,,False,0,False,True,4,"none, json",False,0
Models > Azure OpenAI in Foundry Models > Concepts > System messages,Safety system messages,openai/concepts/system-message.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/system-message.md,False,mbullwin,conceptual,Learn about how to construct system messages also know as metaprompts to guide an AI system's behavior.,,False,,False,True,True,2,"top-techniques, other-techniques",False,0,False,True,4,none,False,0
Models > Azure OpenAI in Foundry Models > Concepts > System messages,Safety system message templates,openai/concepts/safety-system-message-templates.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/safety-system-message-templates.md,False,pafarley,conceptual,"This article contains recommended safety system messages for your generative AI systems, to help reduce the propensity of harm in various concern areas.",,False,,False,True,False,0,,True,5,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Model versions,openai/concepts/model-versions.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/model-versions.md,False,mbullwin,conceptual,Learn about model versions in Azure OpenAI.,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Concepts,Legacy models,openai/concepts/legacy-models.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/legacy-models.md,False,mbullwin,conceptual,Learn about the deprecated models in Azure OpenAI.,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to > Assistants (preview),Getting started with Assistants,openai/how-to/assistant.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/assistant.md,False,aahi,how-to,Learn how to create helpful AI Assistants with tools like Code Interpreter.,,False,,False,True,False,0,,True,2,False,True,60,"python, none, json, output",False,0
Models > Azure OpenAI in Foundry Models > How-to > Assistants (preview) > Tools,Code Interpreter,openai/how-to/code-interpreter.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/code-interpreter.md,False,aahi,how-to,Learn how to use Assistants Code Interpreter,,False,,False,True,True,8,"python, rest",False,0,False,True,18,"python, none, console, json",False,0
Models > Azure OpenAI in Foundry Models > How-to > Assistants (preview) > Tools > Function calling,Assistants function calling,openai/how-to/assistant-functions.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/assistant-functions.md,False,aahi,how-to,Learn how to use Assistants function calling,,False,,False,True,True,4,"python, rest",False,0,False,True,10,"python, none, console, json",False,0
Models > Azure OpenAI in Foundry Models > How-to > Assistants (preview) > Tools > Function calling,Function calling with Azure Logic Apps,openai/how-to/assistants-logic-apps.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/assistants-logic-apps.md,False,aahi,how-to,Learn how to create helpful AI Assistants with Logic apps.,,False,,False,True,False,0,,True,13,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to > Assistants (preview) > Tools,File search,openai/how-to/file-search.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/file-search.md,False,aahi,how-to,Learn how to use Assistants file search.,,False,,False,True,True,2,"python, rest",False,0,False,True,24,"python, none, console",False,0
Models > Azure OpenAI in Foundry Models > How-to,Content filtering,openai/how-to/content-filters.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/content-filters.md,False,mbullwin,how-to,"Learn how to use and configure the content filters that come with Azure AI Foundry, including getting approval for gated modifications.",,False,,False,True,False,0,,False,0,False,True,4,"bash, none, json",False,0
Models > Azure OpenAI in Foundry Models > How-to,Use blocklists,openai/how-to/use-blocklists.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/use-blocklists.md,False,pafarley,how-to,Learn how to use blocklists with Azure OpenAI,,False,,False,True,True,2,"api, foundry",False,0,True,True,14,"bash, none, json",False,0
Models > Azure OpenAI in Foundry Models > How-to,Risks & Safety Monitoring,openai/how-to/risks-safety-monitor.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/risks-safety-monitor.md,False,pafarley,how-to,Learn how to check statistics and insights from your Azure OpenAI content filtering activity.,,False,,False,True,False,0,,True,2,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Text data,openai/concepts/use-your-data.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/use-your-data.md,False,aahi,quickstart,Use this article to learn about using your data for better text generation in Azure OpenAI.,,False,,False,True,True,10,"blob-storage, mongo-db-atlas, web-app, copilot, elasticsearch, web-pages, mongo-db, ai-search, file-upload, teams",True,16,True,True,4,"json, none, python",False,0
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Network and access configuration,openai/how-to/on-your-data-configuration.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/on-your-data-configuration.md,False,aahi,how-to,Use this article to learn about configuring Azure OpenAI when using your data for text generation.,,False,,False,True,False,0,,True,12,True,True,8,"json, none, bash",False,0
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Deploy and use web apps,openai/how-to/use-web-app.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/use-web-app.md,False,aahi,how-to,Use this article to learn about using the available web app to chat with Azure OpenAI models.,,False,,False,True,False,0,,True,6,True,True,10,"json, none, text",False,0
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Use the Azure Developer CLI,openai/how-to/azure-developer-cli.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/azure-developer-cli.md,False,aahi,quickstart,Use this article to learn how to automate resource deployment for Azure OpenAI On Your Data.,,False,,False,True,False,0,,False,0,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Troubleshooting and best practices,openai/how-to/on-your-data-best-practices.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/on-your-data-best-practices.md,False,aahi,conceptual,"Learn about the best practices for using Azure OpenAI On Your Data, along with how to fix common problems.",,False,,False,True,False,0,,False,0,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to,Migrate to OpenAI Python v1.x,openai/how-to/migration.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/migration.md,False,mbullwin,how-to,Learn about migrating to the latest release of the OpenAI Python library with Azure OpenAI.,,False,,False,True,True,12,"python, python-new, dalle-fix-async, dalle-fix",False,0,False,True,28,"console, none, python",False,0
Models > Azure OpenAI in Foundry Models > How-to,Migrate to OpenAI JavaScript v4.x,openai/how-to/migration-javascript.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/migration-javascript.md,False,mbullwin,how-to,Learn about migrating to the latest release of the OpenAI JavaScript library with Azure OpenAI.,,False,,False,True,True,28,"javascript-new, javascript-old",False,0,False,True,62,"typescript, none",False,0
Models > Azure OpenAI in Foundry Models > How-to,Migrate to Azure OpenAI .NET v2.0,openai/how-to/dotnet-migration.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/dotnet-migration.md,False,mbullwin,how-to,Learn about migrating to the latest release of the Azure OpenAI package for .NET.,,False,,False,True,True,20,"stable, beta",False,0,False,True,46,"dotnetcli, none, csharp",False,0
Models > Azure OpenAI in Foundry Models > How-to > Models,Manage models,openai/how-to/working-with-models.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/working-with-models.md,False,mbullwin,conceptual,"Learn about managing model deployment life cycle, updates, & retirement.",,False,,False,True,True,2,"rest, powershell",True,4,False,True,18,"powershell, none, http, json, bash",False,0
Models > Azure OpenAI in Foundry Models > How-to > Networking and security,Virtual networks with private endpoints,openai/how-to/network.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/network.md,False,mbullwin,how-to,How to secure your Azure OpenAI resource inside a virtual network with private endpoints,,False,,False,True,False,0,,True,6,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to > Networking and security,Encryption of data at rest,openai/encrypt-data-at-rest.md,https://learn.microsoft.com/azure/ai-foundry/openai/encrypt-data-at-rest.md,False,mbullwin,conceptual,Learn how Azure OpenAI encrypts your data when it's persisted to the cloud.,,False,,False,True,False,0,,True,5,True,True,4,"azurecli, none",False,0
Models > Azure OpenAI in Foundry Models > How-to > Networking and security,Managed identity,openai/how-to/managed-identity.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/managed-identity.md,False,mbullwin,how-to,Provides guidance on how to set managed identity with Microsoft Entra ID,,False,,False,True,False,0,,False,0,False,True,6,"azurecli, none, python",False,0
Models > Azure OpenAI in Foundry Models > How-to > Networking and security,Network security perimeter (preview),openai/how-to/network-security-perimeter.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/network-security-perimeter.md,False,aahi,how-to,Use this article to learn about adding Azure OpenAI to your network security perimeter.,,False,,False,True,False,0,,True,18,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to > Service management,Resource creation & model deployment,openai/how-to/create-resource.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/create-resource.md,False,mbullwin,how-to,Learn how to get started with Azure OpenAI and create your first resource and deploy your first model in the Azure CLI or the Azure portal.,openai-create-resource,True,"web-portal, cli, ps",False,True,False,0,,True,1,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to > Service management,Manage quota,openai/how-to/quota.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/quota.md,False,mbullwin,how-to,Learn how to use Azure OpenAI to control your deployments rate limits.,,False,,False,True,True,6,"cli, rest, powershell, arm, terraform, bicep",True,2,False,True,34,"http, none, bash, html, azurecli, azurepowershell, azurepowershell-interactive, json, bicep, terraform",False,0
Models > Azure OpenAI in Foundry Models > How-to > Service management,Dynamic quota,openai/how-to/dynamic-quota.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/dynamic-quota.md,False,mbullwin,how-to,Learn how to use Azure OpenAI dynamic quota,,False,,False,True,False,0,,False,0,False,True,2,"azurecli, none",False,0
Models > Azure OpenAI in Foundry Models > How-to > Service management,Monitor Azure OpenAI,openai/how-to/monitor-openai.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/monitor-openai.md,False,mbullwin,conceptual,Start here to learn how to use Azure Monitor tools like Log Analytics to capture and analyze metrics and data logs for your Azure OpenAI.,,False,,False,True,False,0,,True,4,True,True,6,"kusto, none",False,0
Models > Azure OpenAI in Foundry Models > How-to > Service management,Plan and manage costs,openai/how-to/manage-costs.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/manage-costs.md,False,mbullwin,how-to,Learn how to plan for and manage costs for Azure OpenAI by using cost analysis in the Azure portal.,,False,,False,True,False,0,,True,5,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to > Service management,Performance & latency,openai/how-to/latency.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/latency.md,False,mbullwin,how-to,Learn about performance and latency with Azure OpenAI,,False,,False,True,False,0,,True,1,False,True,2,"json, none",False,0
Models > Azure OpenAI in Foundry Models > How-to > Service management,Role-based access control (Azure RBAC),openai/how-to/role-based-access-control.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/role-based-access-control.md,False,mbullwin,how-to,Learn how to use Azure RBAC for managing individual access to Azure OpenAI resources.,,False,,False,True,False,0,,False,0,True,True,1,https://management.azure.com/subscriptions/{subscriptionid}/providers/microsoft.search/searchservices?api-version=2021-04-01-preview,False,0
Models > Azure OpenAI in Foundry Models > How-to > Service management,Business continuity & disaster recovery (BCDR),openai/how-to/business-continuity-disaster-recovery.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/business-continuity-disaster-recovery.md,False,mbullwin,how-to,Considerations for implementing Business Continuity and Disaster Recovery (BCDR) with Azure OpenAI,,False,,False,True,False,0,,True,3,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > How-to,Work with code,openai/how-to/work-with-code.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/work-with-code.md,False,mbullwin,how-to,Learn how to use the Codex models on Azure OpenAI to handle a variety of coding tasks.,,False,,False,True,False,0,,False,0,True,True,50,"python, none, javascript, r, html, sql",False,0
Models > Azure OpenAI in Foundry Models > How-to,Deploy and use web apps,openai/how-to/use-web-app.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/use-web-app.md,False,aahi,how-to,Use this article to learn about using the available web app to chat with Azure OpenAI models.,,False,,False,True,False,0,,True,6,True,True,10,"json, none, text",False,0
Models > Azure OpenAI in Foundry Models > How-to > Legacy,Completions (legacy),openai/how-to/completions.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/completions.md,False,mbullwin,how-to,"Learn how to generate or manipulate text, including code by using the legacy completion endpoint in Azure OpenAI in Azure AI Foundry Models.",,False,,False,True,False,0,,False,0,True,True,26,"console, none, python",False,0
Models > Azure OpenAI in Foundry Models > How-to > Legacy,Chat Markup Language (ChatML),openai/how-to/chat-markup-language.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/chat-markup-language.md,False,mbullwin,how-to,Learn how to work with Chat Markup Language (preview),,False,,False,True,False,0,,False,0,False,True,20,"python, none",False,0
Models > Azure OpenAI in Foundry Models > Tutorials,Embeddings,openai/tutorials/embeddings.md,https://learn.microsoft.com/azure/ai-foundry/openai/tutorials/embeddings.md,False,mbullwin,tutorial,Learn how to use Azure OpenAI's embeddings API for document search with the BillSum dataset,openai-embeddings,True,"programming-language-powershell, programming-language-python",False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Tutorials,Fine-tuning GPT-4o mini,openai/tutorials/fine-tune.md,https://learn.microsoft.com/azure/ai-foundry/openai/tutorials/fine-tune.md,False,mbullwin,tutorial,Learn how to use Azure OpenAI's latest fine-tuning capabilities with gpt-4o-mini-2024-07-18,,False,,False,True,True,3,"command-line, powershell, bash",False,0,False,True,56,"cmd, none, powershell, bash, json, python, output",False,0
Models > Azure OpenAI in Foundry Models > Security & Governance,"Data, privacy, and security",responsible-ai/openai/data-privacy.md,https://learn.microsoft.com/azure/ai-foundry/responsible-ai/openai/data-privacy.md,False,chrhoder,article,"This document details issues for data, privacy, and security for Azure OpenAI Service",,False,,False,True,True,2,"azure-cli, azure-portal",True,2,True,True,4,"json, none, azurecli",False,0
Models > Azure OpenAI in Foundry Models > Security & Governance,Encryption of data at rest,openai/encrypt-data-at-rest.md,https://learn.microsoft.com/azure/ai-foundry/openai/encrypt-data-at-rest.md,False,mbullwin,conceptual,Learn how Azure OpenAI encrypts your data when it's persisted to the cloud.,,False,,False,True,False,0,,True,5,True,True,4,"azurecli, none",False,0
Models > Azure OpenAI in Foundry Models > Security & Governance,Managed identity,openai/how-to/managed-identity.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/managed-identity.md,False,mbullwin,how-to,Provides guidance on how to set managed identity with Microsoft Entra ID,,False,,False,True,False,0,,False,0,False,True,6,"azurecli, none, python",False,0
Models > Azure OpenAI in Foundry Models > Security & Governance,Role-based access control (Azure RBAC),openai/how-to/role-based-access-control.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/role-based-access-control.md,False,mbullwin,how-to,Learn how to use Azure RBAC for managing individual access to Azure OpenAI resources.,,False,,False,True,False,0,,False,0,True,True,1,https://management.azure.com/subscriptions/{subscriptionid}/providers/microsoft.search/searchservices?api-version=2021-04-01-preview,False,0
Models > Azure OpenAI in Foundry Models > Security & Governance,Business continuity & disaster recovery (BCDR),openai/how-to/business-continuity-disaster-recovery.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/business-continuity-disaster-recovery.md,False,mbullwin,how-to,Considerations for implementing Business Continuity and Disaster Recovery (BCDR) with Azure OpenAI,,False,,False,True,False,0,,True,3,True,False,0,,False,0
